Features,Seed,Accuracy,Profit
"['sma_c', 'ema_a']",0,39.29712460063898,6302.002923648626
"['sma_c', 'ema_a']",3,39.29712460063898,6302.002923648626
"['three_outside', 'harami_cross']",0,14.696485623003195,6300.464235400181
"['three_outside', 'harami_cross']",4,14.696485623003195,6300.464235400181
"['three_outside', 'harami_cross']",6,14.696485623003195,6300.464235400181
"['three_outside', 'harami_cross']",8,14.696485623003195,6300.464235400181
"['open_pc', 'three_outside', 'harami_cross']",4,14.696485623003195,6300.464235400181
"['open_pc', 'three_outside', 'harami_cross']",5,14.696485623003195,6300.464235400181
"['open_pc', 'three_outside', 'harami_cross']",6,14.696485623003195,6300.464235400181
"['open_pc', 'harami_cross', 'volatility']",6,15.974440894568689,6300.323334147532
"['sma_c', 'ema_b']",2,37.38019169329074,6296.542560598533
"['sma_c', 'ema_b']",4,37.69968051118211,6296.542560598533
"['sma_c', 'ema_b']",5,37.38019169329074,6296.542560598533
"['sma_c', 'ema_b']",8,37.69968051118211,6296.542560598533
"['harami', 'kama']",0,45.68690095846645,6296.111756062626
"['harami', 'kama']",2,45.68690095846645,6296.111756062626
"['harami', 'kama']",3,45.68690095846645,6296.111756062626
"['harami', 'kama']",6,45.68690095846645,6296.111756062626
"['harami', 'kama']",8,45.68690095846645,6296.111756062626
"['rsi', 'doji_star']",4,23.322683706070286,6295.212544370555
"['rsi', 'doji_star']",6,23.322683706070286,6295.212544370555
"['rsi', 'doji_star']",7,23.322683706070286,6295.212544370555
"['rsi', 'doji_star']",8,23.322683706070286,6295.212544370555
"['volume_pc', 'tr']",0,27.47603833865815,6293.401704069744
"['volume_pc', 'tr']",2,27.47603833865815,6293.401704069744
"['volume_pc', 'tr']",3,27.47603833865815,6293.401704069744
"['volume_pc', 'tr']",4,27.47603833865815,6293.401704069744
"['volume_pc', 'tr']",6,27.47603833865815,6293.401704069744
"['volume_pc', 'tr']",7,27.47603833865815,6293.401704069744
"['volume_pc', 'tr']",8,27.47603833865815,6293.401704069744
"['volume_pc', 'tr']",9,27.47603833865815,6293.401704069744
"['open_pc', 'low_pc', 'sma_d']",0,27.47603833865815,6292.334611132352
"['open_pc', 'low_pc', 'sma_d']",4,27.47603833865815,6292.334611132352
"['open_pc', 'low_pc', 'sma_d']",5,27.47603833865815,6292.334611132352
"['open_pc', 'low_pc', 'sma_d']",9,27.47603833865815,6292.334611132352
"['sma_d', 'gravestone_doji']",1,40.2555910543131,6287.602299090719
"['sma_d', 'gravestone_doji']",9,40.2555910543131,6287.602299090719
"['sma_c', 'ema_a']",6,38.977635782747605,6286.349360538057
"['adx', 'volatility']",0,33.22683706070288,6284.687387443759
"['adx', 'volatility']",3,33.22683706070288,6284.687387443759
"['ema_a', 'mama']",4,35.78274760383386,6281.62496502525
"['ema_a', 'mama']",5,35.78274760383386,6281.62496502525
"['ad', 'kama']",2,49.52076677316294,6275.796503124995
"['three_outside', 'short_line']",0,13.418530351437699,6275.489048055755
"['open_pc', 'natr', 'slow_d']",0,41.21405750798722,6273.051821278299
"['open_pc', 'natr', 'slow_d']",9,41.21405750798722,6273.051821278299
"['open_pc', 'fraclp', 'engulfing']",2,15.335463258785943,6268.208934346683
"['open_pc', 'fraclp', 'engulfing']",3,15.335463258785943,6268.208934346683
"['open_pc', 'fraclp', 'engulfing']",6,15.335463258785943,6268.208934346683
"['stick_sandwich', 'volatility']",1,31.309904153354633,6267.324846461237
"['open_pc', 'ema_c', 'three_inside']",3,13.738019169329075,6267.274090766252
"['sma_a', 'volatility']",6,34.82428115015975,6265.077821108473
"['open_pc', 'sma_c', 'slow_k']",7,39.29712460063898,6264.725283883454
"['open_pc', 'closing_marubozu', 'macdsignal']",1,18.210862619808307,6263.60486751407
"['open_pc', 'ema_b', 'macdhist']",0,41.533546325878596,6258.817358153072
"['open_pc', 'ema_b', 'macdhist']",1,41.533546325878596,6258.817358153072
"['open_pc', 'ema_b', 'macdhist']",2,41.533546325878596,6258.817358153072
"['shooting_star', 'spinning_top']",8,20.766773162939298,6257.550669628858
"['dark_cloud_cover', 'rickshaw_man']",0,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",1,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",2,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",3,15.335463258785943,6255.663071182167
