Features,Accuracy
"['ema_2', 'marubozu']",46.16642813330607
"['ema_2', 'matching_low']",25.495808628092416
"['ema_2', 'mat_hold']",47.16826824780209
"['ema_2', 'morning_doji_star']",40.850541811490494
"['ema_2', 'morning_star']",35.88223267225516
"['ema_2', 'on_neck']",24.555305663463503
"['ema_2', 'piercing']",24.4939685135964
"['ema_2', 'rickshaw_man']",28.746677571048867
"['ema_2', 'rise_fall_three_methods']",24.4939685135964
"['ema_2', 'separating_lines']",46.86158249846657
"['ema_2', 'shooting_star']",24.616642813330607
"['ema_2', 'short_line']",30.116540584747497
"['ema_2', 'spinning_top']",30.689020650173788
"['ema_2', 'stalled_pattern']",24.882437129421387
"['ema_2', 'stick_sandwich']",24.51441423021877
"['ema_2', 'takuri']",27.15191167450419
"['ema_2', 'tasuki_gap']",24.51441423021877
"['ema_2', 'thrusting']",28.644448987937025
"['ema_2', 'tristar']",46.80024534859947
"['ema_2', 'unique_3_river']",24.51441423021877
"['ema_2', 'upside_gap_2_crows']",24.51441423021877
"['ema_2', 'side_gap_3_methods']",46.80024534859947
"['ema_2', 'ad']",40.72786751175629
"['ema_2', 'adosc']",38.43794725005111
"['ema_2', 'obv']",41.402576160294416
"['ema_2', 'adx']",39.91003884686158
"['ema_2', 'ht_trendline']",39.37845021468002
"['ema_2', 'kama']",40.155387446329996
"['ema_2', 'mama']",43.52893068902065
"['ema_2', 'fama']",40.74831322837865
"['ema_2', 'sar']",33.81721529339604
"['ema_2', 'volatility']",33.49008382743815
"['ema_3', 'ema_4']",36.33203843794725
"['ema_3', 'atr']",38.92864444898794
"['ema_3', 'natr']",38.96953588223267
"['ema_3', 'tr']",30.361889184215908
"['ema_3', 'rsi']",37.517890002044574
"['ema_3', 'slow_k']",36.6796156205275
"['ema_3', 'slow_d']",38.72418728276426
"['ema_3', 'three_black_crows']",29.38049478634226
"['ema_3', 'three_inside']",46.82069106522184
"['ema_3', 'three_lines']",46.922919648333675
"['ema_3', 'three_outside']",46.0846452668166
"['ema_3', 'three_stars']",24.51441423021877
"['ema_3', 'three_whitesoldiers']",24.4939685135964
"['ema_3', 'abandoned_baby']",29.666734819055407
"['ema_3', 'advance_block']",24.4939685135964
"['ema_3', 'belthold']",44.96013085258638
"['ema_3', 'breakaway']",24.4939685135964
"['ema_3', 'closing_marubozu']",45.69617665099162
"['ema_3', 'conceal_baby']",28.603557554692294
"['ema_3', 'counterattack']",45.798405234103456
"['ema_3', 'dark_cloud_cover']",28.767123287671232
"['ema_3', 'doji']",33.16295236148027
"['ema_3', 'doji_star']",46.61623389899816
"['ema_3', 'dragonfly_doji']",32.079329380494784
"['ema_3', 'engulfing']",23.328562666121446
"['ema_3', 'evening_doji_star']",46.922919648333675
"['ema_3', 'evening_star']",46.96381108157841
"['ema_3', 'gap_side_by_side']",24.453077080351665
"['ema_3', 'gravestone_doji']",28.337763238601514
"['ema_3', 'hammer']",26.579431609077897
"['ema_3', 'hanging_man']",24.902882846043752
"['ema_3', 'harami']",28.399100388468618
"['ema_3', 'harami_cross']",46.14598241668371
"['ema_3', 'high_wave']",29.073809037006747
"['ema_3', 'hikkake']",46.86158249846657
"['ema_3', 'homing_pigeon']",24.637088529952976
"['ema_3', 'identical_three_crows']",24.616642813330607
"['ema_3', 'in_neck']",47.515845430382335
"['ema_3', 'inverted_hammer']",28.70578613780413
"['ema_3', 'kicking']",45.798405234103456
"['ema_3', 'kicking_by_length']",45.75751380085872
"['ema_3', 'ladder_bottom']",24.4939685135964
"['ema_3', 'long_leader']",31.854426497648742
"['ema_3', 'long_line']",44.244530770803514
"['ema_3', 'marubozu']",46.16642813330607
"['ema_3', 'matching_low']",25.495808628092416
"['ema_3', 'mat_hold']",29.666734819055407
"['ema_3', 'morning_doji_star']",24.637088529952976
"['ema_3', 'morning_star']",37.62011858515641
"['ema_3', 'on_neck']",24.555305663463503
"['ema_3', 'piercing']",24.4939685135964
"['ema_3', 'rickshaw_man']",28.746677571048867
"['ema_3', 'rise_fall_three_methods']",24.4939685135964
"['ema_3', 'separating_lines']",24.4939685135964
"['ema_3', 'shooting_star']",24.616642813330607
"['ema_3', 'short_line']",34.32835820895522
"['ema_3', 'spinning_top']",42.56798200776937
"['ema_3', 'stalled_pattern']",24.575751380085872
"['ema_3', 'stick_sandwich']",24.800654262931914
"['ema_3', 'takuri']",27.15191167450419
"['ema_3', 'tasuki_gap']",24.51441423021877
"['ema_3', 'thrusting']",24.4939685135964
"['ema_3', 'tristar']",24.4939685135964
"['ema_3', 'unique_3_river']",24.51441423021877
"['ema_3', 'upside_gap_2_crows']",24.51441423021877
"['ema_3', 'side_gap_3_methods']",46.80024534859947
"['ema_3', 'ad']",40.64608464526682
"['ema_3', 'adosc']",38.478838683295855
"['ema_3', 'obv']",41.54569617665099
"['ema_3', 'adx']",38.233490083827434
"['ema_3', 'ht_trendline']",38.540175833162955
"['ema_3', 'kama']",39.43978736454713
"['ema_3', 'mama']",32.508689429564505
"['ema_3', 'fama']",40.850541811490494
"['ema_3', 'sar']",28.583111838069925
"['ema_3', 'volatility']",33.42874667757105
"['ema_4', 'atr']",35.861786955632795
"['ema_4', 'natr']",35.37108975669597
"['ema_4', 'tr']",29.544060519321203
"['ema_4', 'rsi']",35.88223267225516
"['ema_4', 'slow_k']",36.7409527703946
"['ema_4', 'slow_d']",37.21120425270906
"['ema_4', 'three_black_crows']",0.0
"['ema_4', 'three_inside']",46.82069106522184
"['ema_4', 'three_lines']",46.922919648333675
"['ema_4', 'three_outside']",46.0846452668166
"['ema_4', 'three_stars']",24.51441423021877
"['ema_4', 'three_whitesoldiers']",24.473522796974034
"['ema_4', 'abandoned_baby']",0.0
"['ema_4', 'advance_block']",24.4939685135964
"['ema_4', 'belthold']",44.96013085258638
"['ema_4', 'breakaway']",24.4939685135964
"['ema_4', 'closing_marubozu']",45.69617665099162
"['ema_4', 'conceal_baby']",24.534859946841138
"['ema_4', 'counterattack']",30.320997750971173
"['ema_4', 'dark_cloud_cover']",29.216929053363323
"['ema_4', 'doji']",33.18339807810264
"['ema_4', 'doji_star']",46.61623389899816
"['ema_4', 'dragonfly_doji']",31.322837865467186
"['ema_4', 'engulfing']",21.304436720507052
"['ema_4', 'evening_doji_star']",46.922919648333675
"['ema_4', 'evening_star']",46.96381108157841
"['ema_4', 'gap_side_by_side']",24.453077080351665
"['ema_4', 'gravestone_doji']",28.296871805356776
"['ema_4', 'hammer']",44.81701083622981
"['ema_4', 'hanging_man']",24.902882846043752
"['ema_4', 'harami']",28.399100388468618
"['ema_4', 'harami_cross']",46.14598241668371
"['ema_4', 'high_wave']",45.47127376814558
"['ema_4', 'hikkake']",28.930689020650174
"['ema_4', 'homing_pigeon']",24.534859946841138
"['ema_4', 'identical_three_crows']",46.7797996319771
"['ema_4', 'in_neck']",28.828460437538332
"['ema_4', 'inverted_hammer']",34.94172970762625
"['ema_4', 'kicking']",30.320997750971173
"['ema_4', 'kicking_by_length']",0.0
"['ema_4', 'ladder_bottom']",24.4939685135964
"['ema_4', 'long_leader']",31.854426497648742
"['ema_4', 'long_line']",44.244530770803514
"['ema_4', 'marubozu']",46.16642813330607
"['ema_4', 'matching_low']",25.516254344714785
"['ema_4', 'mat_hold']",30.320997750971173
"['ema_4', 'morning_doji_star']",24.555305663463503
"['ema_4', 'morning_star']",39.644244530770806
"['ema_4', 'on_neck']",24.555305663463503
"['ema_4', 'piercing']",24.51441423021877
"['ema_4', 'rickshaw_man']",28.746677571048867
"['ema_4', 'rise_fall_three_methods']",46.88202821508894
"['ema_4', 'separating_lines']",46.86158249846657
"['ema_4', 'shooting_star']",24.616642813330607
"['ema_4', 'short_line']",35.53465548967492
"['ema_4', 'spinning_top']",32.93804947863423
"['ema_4', 'stalled_pattern']",24.575751380085872
"['ema_4', 'stick_sandwich']",45.818850950725825
"['ema_4', 'takuri']",27.15191167450419
"['ema_4', 'tasuki_gap']",24.51441423021877
"['ema_4', 'thrusting']",24.4939685135964
"['ema_4', 'tristar']",46.80024534859947
"['ema_4', 'unique_3_river']",24.51441423021877
"['ema_4', 'upside_gap_2_crows']",24.51441423021877
"['ema_4', 'side_gap_3_methods']",46.80024534859947
"['ema_4', 'ad']",40.830096094868125
"['ema_4', 'adosc']",38.540175833162955
"['ema_4', 'obv']",32.978940911878965
"['ema_4', 'adx']",35.718666939276225
"['ema_4', 'ht_trendline']",36.35248415456962
"['ema_4', 'kama']",39.214884481701084
"['ema_4', 'mama']",30.50500920057248
"['ema_4', 'fama']",43.16090778981803
"['ema_4', 'sar']",28.828460437538332
"['ema_4', 'volatility']",33.61275812717236
"['atr', 'natr']",45.00102228583111
"['atr', 'tr']",46.309548149662646
"['atr', 'rsi']",36.434267021059085
"['atr', 'slow_k']",33.122060928235534
"['atr', 'slow_d']",34.26702105908812
"['atr', 'three_black_crows']",28.80801472091597
"['atr', 'three_inside']",24.4939685135964
"['atr', 'three_lines']",46.96381108157841
"['atr', 'three_outside']",24.4939685135964
"['atr', 'three_stars']",24.51441423021877
"['atr', 'three_whitesoldiers']",24.4939685135964
"['atr', 'abandoned_baby']",47.066039664690244
"['atr', 'advance_block']",24.4939685135964
"['atr', 'belthold']",44.96013085258638
"['atr', 'breakaway']",24.4939685135964
"['atr', 'closing_marubozu']",29.196483336740954
"['atr', 'conceal_baby']",24.4939685135964
"['atr', 'counterattack']",28.562666121447556
"['atr', 'dark_cloud_cover']",28.767123287671232
"['atr', 'doji']",24.4939685135964
"['atr', 'doji_star']",46.61623389899816
"['atr', 'dragonfly_doji']",31.016152116131668
"['atr', 'engulfing']",47.92475976282969
"['atr', 'evening_doji_star']",46.902473931711306
"['atr', 'evening_star']",46.96381108157841
"['atr', 'gap_side_by_side']",24.453077080351665
"['atr', 'gravestone_doji']",28.889797587405436
"['atr', 'hammer']",26.579431609077897
"['atr', 'hanging_man']",24.902882846043752
"['atr', 'harami']",28.35820895522388
"['atr', 'harami_cross']",46.14598241668371
"['atr', 'high_wave']",44.714782253117974
"['atr', 'hikkake']",28.8489061541607
"['atr', 'homing_pigeon']",24.534859946841138
"['atr', 'identical_three_crows']",24.596197096708238
"['atr', 'in_neck']",47.16826824780209
"['atr', 'inverted_hammer']",29.707626252300145
"['atr', 'kicking']",28.562666121447556
"['atr', 'kicking_by_length']",47.066039664690244
"['atr', 'ladder_bottom']",24.4939685135964
"['atr', 'long_leader']",31.833980781026376
"['atr', 'long_line']",44.776119402985074
"['atr', 'marubozu']",46.16642813330607
"['atr', 'matching_low']",25.495808628092416
"['atr', 'mat_hold']",47.066039664690244
"['atr', 'morning_doji_star']",24.555305663463503
"['atr', 'morning_star']",49.43774279288489
"['atr', 'on_neck']",24.555305663463503
"['atr', 'piercing']",24.51441423021877
"['atr', 'rickshaw_man']",28.726231854426498
"['atr', 'rise_fall_three_methods']",24.4939685135964
"['atr', 'separating_lines']",24.4939685135964
"['atr', 'shooting_star']",24.616642813330607
"['atr', 'short_line']",34.32835820895522
"['atr', 'spinning_top']",33.28562666121447
"['atr', 'stalled_pattern']",24.698425679820076
"['atr', 'stick_sandwich']",24.51441423021877
"['atr', 'takuri']",27.15191167450419
"['atr', 'tasuki_gap']",46.86158249846657
"['atr', 'thrusting']",24.4939685135964
"['atr', 'tristar']",46.80024534859947
"['atr', 'unique_3_river']",24.51441423021877
"['atr', 'upside_gap_2_crows']",24.51441423021877
"['atr', 'side_gap_3_methods']",24.4939685135964
"['atr', 'ad']",34.43058679206706
"['atr', 'adosc']",38.37661010018401
"['atr', 'obv']",42.67021059088121
"['atr', 'adx']",39.41934164792476
"['atr', 'ht_trendline']",28.11286035575547
"['atr', 'kama']",36.06624412185647
"['atr', 'mama']",41.68881619300757
"['atr', 'fama']",43.32447352279697
"['atr', 'sar']",36.92496421999591
"['atr', 'volatility']",33.20384379472501
"['natr', 'tr']",28.0924146391331
"['natr', 'rsi']",38.74463299938663
"['natr', 'slow_k']",33.20384379472501
"['natr', 'slow_d']",34.10345532610918
"['natr', 'three_black_crows']",28.80801472091597
"['natr', 'three_inside']",24.4939685135964
"['natr', 'three_lines']",28.52177468820282
"['natr', 'three_outside']",24.4939685135964
"['natr', 'three_stars']",24.51441423021877
"['natr', 'three_whitesoldiers']",24.4939685135964
"['natr', 'abandoned_baby']",28.52177468820282
"['natr', 'advance_block']",24.4939685135964
"['natr', 'belthold']",29.278266203230423
"['natr', 'breakaway']",24.4939685135964
"['natr', 'closing_marubozu']",45.69617665099162
"['natr', 'conceal_baby']",24.51441423021877
"['natr', 'counterattack']",47.16826824780209
"['natr', 'dark_cloud_cover']",28.767123287671232
"['natr', 'doji']",33.16295236148027
"['natr', 'doji_star']",46.67757104886526
"['natr', 'dragonfly_doji']",31.016152116131668
"['natr', 'engulfing']",23.103659783275404
"['natr', 'evening_doji_star']",46.902473931711306
"['natr', 'evening_star']",46.96381108157841
"['natr', 'gap_side_by_side']",24.453077080351665
"['natr', 'gravestone_doji']",26.293191576364748
"['natr', 'hammer']",26.55898589245553
"['natr', 'hanging_man']",24.902882846043752
"['natr', 'harami']",23.0423226334083
"['natr', 'harami_cross']",46.14598241668371
"['natr', 'high_wave']",27.213248824371295
"['natr', 'hikkake']",28.52177468820282
"['natr', 'homing_pigeon']",24.534859946841138
"['natr', 'identical_three_crows']",24.596197096708238
"['natr', 'in_neck']",47.393171130648135
"['natr', 'inverted_hammer']",29.993866285013286
"['natr', 'kicking']",47.14782253117972
"['natr', 'kicking_by_length']",47.14782253117972
"['natr', 'ladder_bottom']",24.4939685135964
"['natr', 'long_leader']",31.833980781026376
"['natr', 'long_line']",44.53077080351666
"['natr', 'marubozu']",46.16642813330607
"['natr', 'matching_low']",25.495808628092416
"['natr', 'mat_hold']",28.52177468820282
"['natr', 'morning_doji_star']",24.555305663463503
"['natr', 'morning_star']",49.43774279288489
"['natr', 'on_neck']",24.555305663463503
"['natr', 'piercing']",24.51441423021877
"['natr', 'rickshaw_man']",24.4939685135964
"['natr', 'rise_fall_three_methods']",46.88202821508894
"['natr', 'separating_lines']",24.4939685135964
"['natr', 'shooting_star']",24.616642813330607
"['natr', 'short_line']",37.374769985688
"['natr', 'spinning_top']",33.28562666121447
"['natr', 'stalled_pattern']",24.698425679820076
"['natr', 'stick_sandwich']",24.51441423021877
"['natr', 'takuri']",24.51441423021877
"['natr', 'tasuki_gap']",46.86158249846657
"['natr', 'thrusting']",24.4939685135964
"['natr', 'tristar']",46.80024534859947
"['natr', 'unique_3_river']",24.51441423021877
"['natr', 'upside_gap_2_crows']",24.51441423021877
"['natr', 'side_gap_3_methods']",24.4939685135964
"['natr', 'ad']",40.42118176242077
"['natr', 'adosc']",38.090370067470865
"['natr', 'obv']",42.036393375587814
"['natr', 'adx']",39.276221631568184
"['natr', 'ht_trendline']",32.488243712942136
"['natr', 'kama']",36.12758127172357
"['natr', 'mama']",41.81149049274177
"['natr', 'fama']",43.38581067266408
"['natr', 'sar']",37.047638519730114
"['natr', 'volatility']",30.40278061746064
"['tr', 'rsi']",30.668574933551422
"['tr', 'slow_k']",30.1778777346146
"['tr', 'slow_d']",35.350644040073604
"['tr', 'three_black_crows']",28.8489061541607
"['tr', 'three_inside']",24.4939685135964
"['tr', 'three_lines']",46.922919648333675
"['tr', 'three_outside']",46.0846452668166
"['tr', 'three_stars']",46.88202821508894
"['tr', 'three_whitesoldiers']",24.473522796974034
"['tr', 'abandoned_baby']",46.61623389899816
"['tr', 'advance_block']",24.4939685135964
"['tr', 'belthold']",24.4939685135964
"['tr', 'breakaway']",24.4939685135964
"['tr', 'closing_marubozu']",28.603557554692294
"['tr', 'conceal_baby']",24.51441423021877
"['tr', 'counterattack']",28.97158045389491
"['tr', 'dark_cloud_cover']",28.7875690042936
"['tr', 'doji']",33.16295236148027
"['tr', 'doji_star']",46.61623389899816
"['tr', 'dragonfly_doji']",30.709466366796157
"['tr', 'engulfing']",27.969740339398896
"['tr', 'evening_doji_star']",46.902473931711306
"['tr', 'evening_star']",46.96381108157841
"['tr', 'gap_side_by_side']",24.453077080351665
"['tr', 'gravestone_doji']",31.60907789818033
"['tr', 'hammer']",44.79656511960744
"['tr', 'hanging_man']",24.4939685135964
"['tr', 'harami']",27.029237374769988
"['tr', 'harami_cross']",46.14598241668371
"['tr', 'high_wave']",30.300552034348804
"['tr', 'hikkake']",28.664894704559394
"['tr', 'homing_pigeon']",24.534859946841138
"['tr', 'identical_three_crows']",46.75935391535474
"['tr', 'in_neck']",46.24821099979554
"['tr', 'inverted_hammer']",38.70374156614189
"['tr', 'kicking']",46.61623389899816
"['tr', 'kicking_by_length']",28.992026170517278
"['tr', 'ladder_bottom']",24.4939685135964
"['tr', 'long_leader']",25.96606011040687
"['tr', 'long_line']",44.46943365364956
"['tr', 'marubozu']",24.4939685135964
"['tr', 'matching_low']",25.495808628092416
"['tr', 'mat_hold']",28.97158045389491
"['tr', 'morning_doji_star']",33.081169494990796
"['tr', 'morning_star']",40.339398895931296
"['tr', 'on_neck']",24.555305663463503
"['tr', 'piercing']",32.488243712942136
"['tr', 'rickshaw_man']",28.726231854426498
"['tr', 'rise_fall_three_methods']",46.88202821508894
"['tr', 'separating_lines']",24.4939685135964
"['tr', 'shooting_star']",24.616642813330607
"['tr', 'short_line']",36.18891842159068
"['tr', 'spinning_top']",32.447352279697405
"['tr', 'stalled_pattern']",24.575751380085872
"['tr', 'stick_sandwich']",40.74831322837865
"['tr', 'takuri']",27.15191167450419
"['tr', 'tasuki_gap']",46.86158249846657
"['tr', 'thrusting']",24.4939685135964
"['tr', 'tristar']",46.80024534859947
"['tr', 'unique_3_river']",24.51441423021877
"['tr', 'upside_gap_2_crows']",24.51441423021877
"['tr', 'side_gap_3_methods']",46.80024534859947
"['tr', 'ad']",40.93232467797996
"['tr', 'adosc']",37.988141484359026
"['tr', 'obv']",41.15722756082601
"['tr', 'adx']",37.72234716826825
"['tr', 'ht_trendline']",30.05520343488039
"['tr', 'kama']",35.800449805765695
"['tr', 'mama']",31.425066448579024
"['tr', 'fama']",33.46963811081579
"['tr', 'sar']",46.65712533224289
"['tr', 'volatility']",30.627683500306684
"['rsi', 'slow_k']",39.133101615211615
"['rsi', 'slow_d']",38.90819873236557
"['rsi', 'three_black_crows']",0.0
"['rsi', 'three_inside']",46.82069106522184
"['rsi', 'three_lines']",46.922919648333675
"['rsi', 'three_outside']",46.0846452668166
"['rsi', 'three_stars']",0.0
"['rsi', 'three_whitesoldiers']",0.0
"['rsi', 'abandoned_baby']",0.0
"['rsi', 'advance_block']",0.0
"['rsi', 'belthold']",44.96013085258638
"['rsi', 'breakaway']",0.0
"['rsi', 'closing_marubozu']",45.69617665099162
"['rsi', 'conceal_baby']",0.0
"['rsi', 'counterattack']",40.973216111224694
"['rsi', 'dark_cloud_cover']",0.0
"['rsi', 'doji']",0.0
"['rsi', 'doji_star']",46.61623389899816
"['rsi', 'dragonfly_doji']",32.63136372929871
"['rsi', 'engulfing']",28.624003271314656
"['rsi', 'evening_doji_star']",0.0
"['rsi', 'evening_star']",0.0
"['rsi', 'gap_side_by_side']",24.453077080351665
"['rsi', 'gravestone_doji']",31.261500715600082
"['rsi', 'hammer']",0.0
"['rsi', 'hanging_man']",0.0
"['rsi', 'harami']",26.41586587609896
"['rsi', 'harami_cross']",46.14598241668371
"['rsi', 'high_wave']",44.714782253117974
"['rsi', 'hikkake']",24.4939685135964
"['rsi', 'homing_pigeon']",0.0
"['rsi', 'identical_three_crows']",0.0
"['rsi', 'in_neck']",30.1778777346146
"['rsi', 'inverted_hammer']",0.0
"['rsi', 'kicking']",0.0
"['rsi', 'kicking_by_length']",0.0
"['rsi', 'ladder_bottom']",24.4939685135964
"['rsi', 'long_leader']",32.71314659578818
"['rsi', 'long_line']",44.244530770803514
"['rsi', 'marubozu']",46.16642813330607
"['rsi', 'matching_low']",25.516254344714785
"['rsi', 'mat_hold']",0.0
"['rsi', 'morning_doji_star']",0.0
"['rsi', 'morning_star']",41.361684727049685
"['rsi', 'on_neck']",26.10918012676344
"['rsi', 'piercing']",37.00674708648538
"['rsi', 'rickshaw_man']",32.09977509711715
"['rsi', 'rise_fall_three_methods']",46.88202821508894
"['rsi', 'separating_lines']",46.86158249846657
"['rsi', 'shooting_star']",24.616642813330607
"['rsi', 'short_line']",34.32835820895522
"['rsi', 'spinning_top']",42.83377632386015
"['rsi', 'stalled_pattern']",0.0
"['rsi', 'stick_sandwich']",0.0
"['rsi', 'takuri']",0.0
"['rsi', 'tasuki_gap']",46.86158249846657
"['rsi', 'thrusting']",0.0
"['rsi', 'tristar']",46.80024534859947
"['rsi', 'unique_3_river']",0.0
"['rsi', 'upside_gap_2_crows']",24.575751380085872
"['rsi', 'side_gap_3_methods']",46.80024534859947
"['rsi', 'ad']",40.66653036188919
"['rsi', 'adosc']",38.478838683295855
"['rsi', 'obv']",43.1813535064404
"['rsi', 'adx']",36.372929871191985
"['rsi', 'ht_trendline']",37.94725005111429
"['rsi', 'kama']",39.37845021468002
"['rsi', 'mama']",32.34512369658557
"['rsi', 'fama']",39.68513596401554
"['rsi', 'sar']",28.46043753833572
"['rsi', 'volatility']",35.94356982212227
"['slow_k', 'slow_d']",35.39153547331834
"['slow_k', 'three_black_crows']",0.0
"['slow_k', 'three_inside']",46.82069106522184
"['slow_k', 'three_lines']",46.922919648333675
"['slow_k', 'three_outside']",46.0846452668166
"['slow_k', 'three_stars']",0.0
"['slow_k', 'three_whitesoldiers']",0.0
"['slow_k', 'abandoned_baby']",0.0
"['slow_k', 'advance_block']",0.0
"['slow_k', 'belthold']",44.96013085258638
"['slow_k', 'breakaway']",0.0
"['slow_k', 'closing_marubozu']",0.0
"['slow_k', 'conceal_baby']",29.973420568390925
"['slow_k', 'counterattack']",36.08668983847883
"['slow_k', 'dark_cloud_cover']",36.6182784706604
"['slow_k', 'doji']",35.88223267225516
"['slow_k', 'doji_star']",46.61623389899816
"['slow_k', 'dragonfly_doji']",29.952974851768555
"['slow_k', 'engulfing']",22.388059701492537
"['slow_k', 'evening_doji_star']",28.54222040482519
"['slow_k', 'evening_star']",32.529135146186874
"['slow_k', 'gap_side_by_side']",24.453077080351665
"['slow_k', 'gravestone_doji']",29.196483336740954
"['slow_k', 'hammer']",0.0
"['slow_k', 'hanging_man']",31.17971784911061
"['slow_k', 'harami']",28.399100388468618
"['slow_k', 'harami_cross']",46.14598241668371
"['slow_k', 'high_wave']",44.714782253117974
"['slow_k', 'hikkake']",0.0
"['slow_k', 'homing_pigeon']",44.98057656920875
"['slow_k', 'identical_three_crows']",28.603557554692294
"['slow_k', 'in_neck']",27.642608873441016
"['slow_k', 'inverted_hammer']",35.350644040073604
"['slow_k', 'kicking']",35.841341239010426
"['slow_k', 'kicking_by_length']",0.0
"['slow_k', 'ladder_bottom']",0.0
"['slow_k', 'long_leader']",0.0
"['slow_k', 'long_line']",44.244530770803514
"['slow_k', 'marubozu']",28.603557554692294
"['slow_k', 'matching_low']",0.0
"['slow_k', 'mat_hold']",0.0
"['slow_k', 'morning_doji_star']",0.0
"['slow_k', 'morning_star']",0.0
"['slow_k', 'on_neck']",28.11286035575547
"['slow_k', 'piercing']",0.0
"['slow_k', 'rickshaw_man']",28.624003271314656
"['slow_k', 'rise_fall_three_methods']",46.88202821508894
"['slow_k', 'separating_lines']",46.86158249846657
"['slow_k', 'shooting_star']",0.0
"['slow_k', 'short_line']",34.32835820895522
"['slow_k', 'spinning_top']",42.85422204048252
"['slow_k', 'stalled_pattern']",40.72786751175629
"['slow_k', 'stick_sandwich']",0.0
"['slow_k', 'takuri']",31.6295236148027
"['slow_k', 'tasuki_gap']",46.86158249846657
"['slow_k', 'thrusting']",46.452668166019215
"['slow_k', 'tristar']",46.80024534859947
"['slow_k', 'unique_3_river']",28.0924146391331
"['slow_k', 'upside_gap_2_crows']",28.97158045389491
"['slow_k', 'side_gap_3_methods']",46.80024534859947
"['slow_k', 'ad']",41.32079329380495
"['slow_k', 'adosc']",38.31527295031691
"['slow_k', 'obv']",30.81169494990799
"['slow_k', 'adx']",36.22980985483541
"['slow_k', 'ht_trendline']",36.65916990390513
"['slow_k', 'kama']",39.5215702310366
"['slow_k', 'mama']",40.830096094868125
"['slow_k', 'fama']",39.5215702310366
"['slow_k', 'sar']",28.35820895522388
"['slow_k', 'volatility']",34.757718258024944
"['slow_d', 'three_black_crows']",0.0
"['slow_d', 'three_inside']",46.82069106522184
"['slow_d', 'three_lines']",46.922919648333675
"['slow_d', 'three_outside']",46.0846452668166
"['slow_d', 'three_stars']",0.0
"['slow_d', 'three_whitesoldiers']",43.16090778981803
"['slow_d', 'abandoned_baby']",36.47515845430382
"['slow_d', 'advance_block']",0.0
"['slow_d', 'belthold']",44.96013085258638
"['slow_d', 'breakaway']",0.0
"['slow_d', 'closing_marubozu']",45.69617665099162
"['slow_d', 'conceal_baby']",31.363729298711917
"['slow_d', 'counterattack']",36.0457984052341
"['slow_d', 'dark_cloud_cover']",35.739112655898595
"['slow_d', 'doji']",0.0
"['slow_d', 'doji_star']",46.61623389899816
"['slow_d', 'dragonfly_doji']",29.278266203230423
"['slow_d', 'engulfing']",35.698221222653856
"['slow_d', 'evening_doji_star']",0.0
"['slow_d', 'evening_star']",0.0
"['slow_d', 'gap_side_by_side']",24.453077080351665
"['slow_d', 'gravestone_doji']",0.0
"['slow_d', 'hammer']",28.399100388468618
"['slow_d', 'hanging_man']",44.28542220404825
"['slow_d', 'harami']",28.337763238601514
"['slow_d', 'harami_cross']",46.14598241668371
"['slow_d', 'high_wave']",0.0
"['slow_d', 'hikkake']",27.581271723573913
"['slow_d', 'homing_pigeon']",0.0
"['slow_d', 'identical_three_crows']",0.0
"['slow_d', 'in_neck']",0.0
"['slow_d', 'inverted_hammer']",0.0
"['slow_d', 'kicking']",0.0
"['slow_d', 'kicking_by_length']",36.00490697198937
"['slow_d', 'ladder_bottom']",0.0
"['slow_d', 'long_leader']",0.0
"['slow_d', 'long_line']",44.244530770803514
"['slow_d', 'marubozu']",46.16642813330607
"['slow_d', 'matching_low']",29.564506235943572
"['slow_d', 'mat_hold']",0.0
"['slow_d', 'morning_doji_star']",0.0
"['slow_d', 'morning_star']",38.70374156614189
"['slow_d', 'on_neck']",0.0
"['slow_d', 'piercing']",39.31711306481292
"['slow_d', 'rickshaw_man']",32.079329380494784
"['slow_d', 'rise_fall_three_methods']",46.88202821508894
"['slow_d', 'separating_lines']",46.86158249846657
"['slow_d', 'shooting_star']",0.0
"['slow_d', 'short_line']",34.737272541402575
"['slow_d', 'spinning_top']",42.56798200776937
"['slow_d', 'stalled_pattern']",39.97137599672869
"['slow_d', 'stick_sandwich']",0.0
"['slow_d', 'takuri']",31.15927213248824
"['slow_d', 'tasuki_gap']",46.86158249846657
"['slow_d', 'thrusting']",46.0233081169495
"['slow_d', 'tristar']",46.80024534859947
"['slow_d', 'unique_3_river']",0.0
"['slow_d', 'upside_gap_2_crows']",28.583111838069925
"['slow_d', 'side_gap_3_methods']",46.80024534859947
"['slow_d', 'ad']",40.44162747904314
"['slow_d', 'adosc']",38.43794725005111
"['slow_d', 'obv']",30.770803516663257
"['slow_d', 'adx']",36.14802698834595
"['slow_d', 'ht_trendline']",36.25025557145778
"['slow_d', 'kama']",39.99182171335106
"['slow_d', 'mama']",40.09405029646289
"['slow_d', 'fama']",38.642404416274786
"['slow_d', 'sar']",28.153751789000204
"['slow_d', 'volatility']",28.889797587405436
"['three_black_crows', 'three_inside']",46.88202821508894
"['three_black_crows', 'three_lines']",28.624003271314656
"['three_black_crows', 'three_outside']",46.88202821508894
"['three_black_crows', 'three_stars']",28.644448987937025
"['three_black_crows', 'three_whitesoldiers']",46.841136781844206
"['three_black_crows', 'abandoned_baby']",0.0
"['three_black_crows', 'advance_block']",46.61623389899816
